post_id,content,timestamp,created_at,date,username,platform,scraped_at,url,likes,retweets,is_tariff_related,confidence,tariff_type,countries_mentioned,tariff_percentage,sentiment,key_phrases,explanation
2025-03-07_28,"All Federal Funding will STOP for any College, School, or University that allows illegal protests. Agitators will be imprisoned/or permanently sent back to the country from which they came. American students will be permanently expelled or, depending on on the crime, arrested. NO MASKS! Thank you for your attention to this matter.","March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,95,None,empty,empty,Neutral,empty,"About federal funding for colleges and illegal protests, no trade or tariff content"
2025-03-07_29,"Watching our First Lady now, great job! https://www.foxnews.com/politics/melania-trump-speak-first-time-capitol-hill-roundtable-focused-punishing-revenge-porn","March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,100,None,empty,empty,Neutral,empty,"Personal post about First Lady, no trade or tariff content"
2025-03-07_30,To the Great Farmers of the United States: Get ready to start making a lot of agricultural product to be sold INSIDE of the United States. Tariffs will go on external product on April 2nd. Have fun!,"March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,True,100,General,United States,empty,Aggressive,"Farmers, Tariffs, external product, April 2nd, sold INSIDE","Direct announcement of tariffs on external agricultural products starting April 2nd, encouraging domestic production"
2025-03-07_31,Europe has spent more money buying Russian Oil and Gas than they have spent on defending Ukraine —BY FAR!,"March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,90,None,"Europe, Russia, Ukraine",empty,Neutral,empty,"About European spending on Russian energy vs Ukraine defense, not directly about tariffs or trade policy"
2025-03-07_32,"World news headline about Ukraine's Zelenskyy stating the war with Russia is ""very, very far away"" from ending. A man appears thoughtful, with flags in the background.","March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,100,None,"Ukraine, Russia",empty,Neutral,empty,"News headline about Ukraine-Russia war, no trade or tariff content"
2025-03-07_33,"Paid “troublemakers” are attending Republican Town Hall Meetings. It is all part of the game for the Democrats, but just like our big LANDSLIDE ELECTION, it’s not going to work for them!","March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,100,None,empty,empty,Neutral,empty,"About political opponents at town halls, no trade or tariff content"
2025-03-07_34,TOMORROW NIGHT WILL BE BIG. I WILL TELL IT LIKE IT IS!,"March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,100,None,empty,empty,Neutral,empty,Vague announcement with no specific content about tariffs or trade
2025-03-07_35,The only President who gave none of Ukraine’s land to Putin’s Russia is President,"March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,100,None,"Ukraine, Russia",empty,Neutral,empty,"About Ukraine territorial issues, no trade or tariff content"
2025-03-07_36,". Remember that when the weak and ineffective Democrat’s criticize, and the Fake News gladly puts out anything they say!","March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,100,None,empty,empty,Defensive,empty,"General criticism of Democrats and media, no trade or tariff content"
2025-03-07_37,"I don't think anybody had any idea that Zelensky would be so impertinent, so disrespectful, so insulting to the United States of America. Look, this is 1 of the …","March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,95,None,,,Neutral,,|Not tariff-related; focuses on Zelensky and Ukraine relations
2025-03-07_38,"Series of tweets from the U.S. Treasury Department regarding the Corporate Transparency Act, announcing no enforcement of penalties related to beneficial ownership information reporting. The proposed rule changes will …","March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,98,None,,,Neutral,,|Not tariff-related; discusses Corporate Transparency Act and beneficial ownership reporting
2025-03-07_39,"We should spend less time worrying about Putin, and more time worrying about migrant rape gangs, drug lords, murderers, and people from mental institutions entering our Country - So that we don’t end up like Europe!","March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,95,None,,,Neutral,,|Not tariff-related; focuses on immigration and border security issues
2025-03-07_40,H.R. MCMASTER IS A WEAK AND TOTALLY INEFFECTIVE LOSER!,"March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,99,None,,,Neutral,,|Not tariff-related; personal attack on H.R. McMaster
2025-03-07_41,ILLEGAL BORDER CROSSINGS LAST MONTH WERE THE LOWEST EVER RECORDED. THANK YOU!!!,"March 7, 2025, 7:51 PM",2025-03-07T19:51:00,2025-03-07,@realDonaldTrump,Truth Social,2025-10-18T17:16:26.977854,,0,0,False,99,None,,,Neutral,,|Not tariff-related; celebrates low illegal border crossings
2025-03-10_0,"Malcolm Turnbull, the former Prime Minister of Australia who was always leading that wonderful country from “behind,” never understood what was going on in China, nor did he have the capacity to do so. I always thought he was a weak and ineffective leader and, obviously, Australian’s agreed with me!!!","March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,90,None,"Australia, China",,Neutral,Neutral,|Not directly tariff-related; criticizes former Australian PM regarding China but no mention of trade policy or tariffs
2025-03-10_1,Great job by Congressman Brian Mast on FoxNews. He’s got it together!!! DJT,"March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,99,None,,,Neutral,,|Not tariff-related; praise for Congressman Brian Mast
2025-03-10_2,"We're going to become so rich, you're not gonna know where to spend all that money. I'm telling you—just watch!","March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,75,None,,,Neutral,Celebratory,|Not explicitly tariff-related; vague promise about wealth generation without specific mention of tariffs or trade policy
2025-03-10_3,The Carter Administration gave the Panama Canal to Panama for no reason...It's the most expensive thing we've ever built in the history of our Country.…,"March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,95,None,Panama,,Neutral,Neutral,|Not tariff-related; discusses Panama Canal transfer and cost
2025-03-10_4,"As I made clear during my Joint Address to Congress, the United States strongly supports the people of Greenland’s right to determine their own future. We will continue to KEEP YOU SAFE, as we have since World War II. We are ready to INVEST BILLIONS OF DOLLARS to create new jobs and MAKE YOU RICH — And, if you so choose, we welcome you to be a part of the Greatest Nation anywhere in the World, the United States of America!","March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,92,None,Greenland,,Neutral,,"Informational||Not tariff-related; discusses Greenland's future, investment, and potential US relationship without mention of trade or tariffs"
2025-03-10_5,"Will be interviewed by Maria Bartiromo on Sunday Morning Futures at 10:00amET, enjoy! @FoxNews","March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,95,None,,None,Neutral,,Not tariff-related - announcement of TV interview
2025-03-10_6,ELON AND MARCO HAVE A GREAT RELATIONSHIP. ANY STATEMENT OTHER THAN THAT IS FAKE NEWS!!! DJT,"March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,95,None,,None,Neutral,,Not tariff-related - statement about personal relationships
2025-03-10_7,"The House and Senate have put together, under the circumstances, a very good funding Bill (“CR”)! All Republicans should vote (Please!) YES next week. Great things are coming for America, and I am asking you all to give us a few months to get us through to September so we can continue to put the Country’s “financial house” in order. Democrats will do anything they can to shut down our Government, and we can’t let that happen. We have to remain UNITED — NO DISSENT — Fight for another day when the timing is right. VERY IMPORTANT. MAKE AMERICA GREAT AGAIN!","March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,90,None,,None,Informational,,Not tariff-related - about government funding bill/continuing resolution
2025-03-10_8,Senator Eric Schmitt: “The shift that you're seeing in the foreign policy of the United States is a shift to REALISM — the American taxpayers are tapped out of this war in Ukraine. President Trump is trying to bring PEACE!”,"March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,False,90,None,,None,Informational,,Not tariff-related - about Ukraine war and foreign policy realism
2025-03-10_9,"Canada is cheating the United States Farmers on USMCA. In 2024, Canada retained Tariffs on various U.S. Goods, particularly in protected sectors like Dairy that are operated under a supply management system. Some examples of Canadian Tariffs on U.S. Dairy outside of the limited quota include: Milk: Up to 243%Butter: Up to 298%Cheese: Up to 245%These sky high Tariffs are part of Canada’s unfair, long-standing policy to shield domestic producers from foreign competition, especially in Agriculture. Our Great U.S. Dairy Farmers deserve fair treatment from Canada. Enjoy it while you can!","March 10, 2025, 11:47 AM",2025-03-10T11:47:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:20.810182,,0,0,True,100,General,Canada,"243%,298%,245%",Aggressive,"Tariffs, USMCA, Dairy, Milk, Butter, Cheese, unfair policy, shield domestic producers, foreign competition","Explicitly discusses Canadian tariffs on U.S. dairy products with specific percentages, mentions USMCA trade agreement violations and unfair trade practices"
2025-03-10_0,"Following my previously signed Executive Orders, ICE proudly apprehended and detained Mahmoud Khalil, a Radical Foreign Pro-Hamas Student on the campus of Columbia University. This is the first arrest of many to come. We know there are more students at Columbia and other Universities across the Country who have engaged in pro-terrorist, anti-Semitic, anti-American activity, and the Trump Administration will not tolerate it. Many are not students, they are paid agitators. We will find, apprehend, and deport these terrorist sympathizers from our country — never to return again. If you support terrorism, including the slaughtering of innocent men, women, and children, your presence is contrary to our national and foreign policy interests, and you are not welcome here. We expect every one of America’s Colleges and Universities to comply. Thank you!","March 10, 2025, 5:00 PM",2025-03-10T17:00:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:14.636409,,0,0,False,95,None,,None,Aggressive,,Not tariff-related - about ICE arrest of pro-Hamas student at Columbia
2025-03-10_0,"“Donald Trump attends Daytona 500 with loud cheers, says NASCAR will 'fuel America's golden age'” https://timesofindia.indiatimes.com/world/us/watch-donald-trump-attends-daytona-500-with-loud-cheers-says-nascar-will-fuel-americas-golden-age/articleshow/118310471.cms","March 10, 2025, 6:03 PM",2025-03-10T18:03:00,2025-03-10,@realDonaldTrump,Truth Social,2025-10-18T17:16:08.511880,,0,0,False,95,None,,None,Celebratory,,Not tariff-related - about attending Daytona 500 NASCAR event
2025-03-13_0,"If New York, Connecticut, and New England had their Pipelines, savings from Heating alone would go down $2,300 per family — When you add Air Conditioning, and other things, you would have a $5,000 savings per family. All we need is a simple approval from New York. Every other State in New England, plus Connecticut, wants this, in order to help the Environment, and save BIG money. We only need the final approval from New York State, whose people all want it. Otherwise, we’ll have to use other authorities. New York State has held up this project for many years, but we won’t let that happen any longer. We will use federal approval!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,85,None,,None,Informational,,Not tariff-related - about pipeline approvals and energy costs in New York/New England
2025-03-13_1,"“Canada needs America, America does not need Canada.” Grant Cardone of Cardone Capital, on Stuart Varney & Co.","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,75,None,"Canada, America",None,Aggressive,Canada needs America,Not directly tariff-related but discusses trade dependency relationship - no specific mention of tariffs or trade policy
2025-03-13_2,The U.S. doesn’t have Free Trade. We have “Stupid Trade.” The Entire World is RIPPING US OFF!!!,"March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,True,100,General,,None,Aggressive,"Free Trade, Stupid Trade, RIPPING US OFF, Entire World","Clearly trade-related discussing unfair trade practices globally, uses ""Stupid Trade"" to criticize current trade arrangements and claims other countries are taking advantage"
2025-03-13_3,"The European Union, one of the most hostile and abusive taxing and tariffing authorities in the World, which was formed for the sole purpose of taking advantage of the United States, has just put a nasty 50% Tariff on Whisky. If this Tariff is not removed immediately, the U.S. will shortly place a 200% Tariff on all WINES, CHAMPAGNES, & ALCOHOLIC PRODUCTS COMING OUT OF FRANCE AND OTHER E.U. REPRESENTED COUNTRIES. This will be great for the Wine and Champagne businesses in the U.S.","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,True,100,EU,"European Union, France","50,200",Aggressive,"hostile and abusive taxing and tariffing, 50% Tariff on Whisky, 200% Tariff on all WINES CHAMPAGNES & ALCOHOLIC PRODUCTS, reciprocal tariff threat",Explicitly discusses EU's 50% tariff on whisky and threatens 200% retaliatory tariff on EU wines and alcoholic products. Clear tariff content with specific percentages and countries.
2025-03-13_4,"Senator Mark Wayne Mullin was great on Fake News CNN. Made Caitlin Collins look like the third rate, low ratings reporter, she is!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,100,None,,None,Neutral,,About a CNN interview with Senator Mullin and reporter Caitlin Collins. No tariff or trade content.
2025-03-13_5,"Secretary of Energy Chris Wright: “President Trump is a businessman. Thank God he became elected president, and what we're seeing now is a master negotiator practicing his craft.""","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,85,None,,None,Neutral,master negotiator practicing his craft,"Quote from Energy Secretary praising Trump as a negotiator. While ""negotiator"" could relate to trade deals, there's no explicit tariff or trade content mentioned."
2025-03-13_6,"“GE Aerospace announced on Tuesday a nearly $1 billion investment in U.S. manufacturing, the latest company to do so under the Trump administration…It marks the latest company to put money back into the U.S. economy.Eli Lilly announced last month that it was investing an additional $27 billion to boost domestic drug production, bringing the company's total U.S. manufacturing investment to more than $50 billion since 2020. Apple also announced that it is committing $500 billion over the next five years, which will involve building an advanced AI server manufacturing factory near Houston, as well as doubling the company's Advanced Manufacturing Fund from $5 billion to $10 billion.Softbank, DAMAC, Meta and others have also committed to investing in the U.S. under Trump…” https://www.foxbusiness.com/lifestyle/ge-aerospace-invest-nearly-1b-us-manufacturing","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,90,None,,None,Celebratory,"$1 billion investment in U.S. manufacturing, Eli Lilly $27 billion, Apple $500 billion, domestic drug production","About corporate investments in US manufacturing. While this could be influenced by trade policy, no explicit mention of tariffs or trade measures."
2025-03-13_7,"Cleveland-Cliffs CEO Lourenco Goncalves: “This is the right moment, the right time—manufacturing is BACK…We're going to build in America. We're going to produce things here, employ Americans.""","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,90,None,,None,Celebratory,"manufacturing is BACK, build in America, produce things here, employ Americans",CEO quote about manufacturing returning to America. Indirect connection to trade policy but no explicit tariff content.
2025-03-13_8,"A great afternoon at The Capitol attending the Friends of Ireland Luncheon, thank you! 🇺🇸🇮🇪","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,100,None,Ireland,None,Neutral,Friends of Ireland Luncheon,Social/diplomatic event post. No tariff or trade content.
2025-03-13_9,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,75,None,,None,Aggressive,"take back what was stolen, take back our wealth, companies that left","Discusses reclaiming wealth and companies from other countries. While this relates to trade philosophy, no explicit mention of tariffs or specific trade measures."
2025-03-13_10,BILL O’REILLY: “TRUMP HAS BEEN VERY CLEAR ABOUT WHERE HE STANDS…”,"March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,100,None,,None,Neutral,,Quote header from Bill O'Reilly with no substantive content provided. Cannot determine tariff relevance.
2025-03-13_11,"JUDGE JEANINE: “THIS IS GOING TO BENEFIT THE AMERICAN WORKER, AMERICAN MANUFACTURING, AND DOMESTIC PRODUCTION—AND IT IS GOING TO PRESERVE JOBS!”","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,80,None,,None,Celebratory,"benefit American worker, American manufacturing, domestic production, preserve jobs",Judge Jeanine quote about benefits to American workers and manufacturing. Likely refers to trade policy but no explicit tariff content.
2025-03-13_12,"Wow!!! People are loving Elon, a GREAT PATRIOT. Nice to see!!! DJT","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,100,None,,None,Celebratory,GREAT PATRIOT,Post praising Elon Musk. No tariff or trade content.
2025-03-13_13,"So Massie can vote for Debt Ceiling AND Budget to be put into the Trump Administration, making them both the Republicans problem and responsibility, but can’t give us a simple Continuing Resolution vote allowing us the time necessary to come up with a “GREAT, BIG, BEAUTIFUL BILL??? Republicans only “NO Vote. GRANDSTANDER!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,95,None,,,Neutral,,"|This tweet is about internal Republican politics regarding debt ceiling and budget votes, with no mention of tariffs or trade policy."
2025-03-13_14,"Big WIN for Republicans, and America, tonight. Congratulations to ALL!!! DJT","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,95,None,,,Neutral,,|Generic congratulatory message with no specific policy content related to tariffs or trade.
2025-03-13_15,"I am pleased to announce that I am appointing Paolo Zampolli as Special Envoy for Global Partnerships. With his extensive experience working with the United Nations, the Kennedy Center, and various International initiatives, Paolo will help us advance America’s Interests on the Global stage. Congratulations Paolo!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,90,None,,,Neutral,,"|Announcement of Special Envoy appointment. While mentions ""Global Partnerships"" and ""Global stage,"" there's no specific reference to tariffs or trade policy."
2025-03-13_16,"I am happy to announce that Dr. Anji Sinha will be the next United States Ambassador to Singapore. Anji is a highly respected entrepreneur, with an incredible family! The United States’ relationship with Singapore is vital, and I have no doubt that Anji will strongly represent our Nation’s Interests, and put America First. Congratulations Anji!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,90,None,,Singapore,Neutral,,"Ambassadorial appointment to Singapore. While mentions the relationship is ""vital,"" there's no specific tariff or trade content."
2025-03-13_17,"I am pleased to announce that Dearborn Heights Mayor Bill Bazzi will be the next United States Ambassador to the Republic of Tunisia. Bazzi is a decorated U.S. Marine, who honorably served our Country for 21 years, collaborating with U.S. Embassy Ambassadors, Diplomats, and Leaders throughout the World. Bazzi also worked at Boeing as a quality manager, and Ford Motor Company as a product development engineer. After 22 years with Ford, Bazzi took an early retirement to serve his City as Mayor of Dearborn Heights. Bazzi worked hard during the 2024 Presidential Election to help us secure our Historic Victory, and I look forward to seeing the great things he will accomplish for our Nation. Congratulations Bill!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,90,None,,Tunisia,Neutral,,"Ambassadorial appointment to Tunisia with biographical information, no tariff or trade policy content."
2025-03-13_18,"I am pleased to announce that Ambassador Michael George DeSombre will be nominated as the next United States Assistant Secretary of State for East Asia and the Pacific. During my First Term, Michael served as my Ambassador to the Kingdom of Thailand, and did a great job! Michael is a Partner at Sullivan Cromwell, where he heads up the Asia Mergers and Acquisitions, as well as the Korea and Southeast Asia practices. He is a graduate, magna cum laude, of Harvard Law School, and has a Bachelor’s (Quantitative Economics) and Master’s degree (East Asian Studies) from Stanford University, where he did his thesis on Chinese nuclear weapon strategy. I know Michael will work incredibly hard for our Country. Congratulations Michael!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,90,None,,"Thailand, Korea",Neutral,,"Appointment for East Asia position. While the nominee has M&A experience in Asia, there's no explicit tariff or trade policy discussion."
2025-03-13_19,"Elon Musk: “As a function of the great policies of President Trump and his administration, and as an act of faith in America, Tesla is going to DOUBLE vehicle output in the United States within the next two years…”","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,85,None,,,Neutral,,"|Quote about Tesla doubling US vehicle output. While this could be influenced by trade policy, there's no explicit mention of tariffs or trade measures."
2025-03-13_20,"“Congressman” Thomas Massie voted to delay the Debt Ceiling Bill from the Biden Administration to the Trump Administration (from September before the Election, to June after the Election!), without getting anything for this horrendously stupid move — When Republicans could have gotten EVERYTHING they wanted. He additionally voted to delay the current Budget Disaster from the Biden Administration to the Trump Administration. I was running for Office at the time, doing my thing, and when I heard about this, it was, quite simply, hard to believe — A catastrophic mistake! Now, and virtually on every other vote, he’s a very simple, “NO.” He can’t even approve a Continuing Resolution when he approved them many times during his career as a “Congressman.” Thomas Massie is a GRANDSTANDER, and the Great People of Kentucky are going to be watching a very interesting Primary in the not too distant future!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,False,95,None,,,Neutral,,"|Continuation of criticism of Congressman Massie regarding debt ceiling and budget votes, no tariff content."
2025-03-13_21,"Why would our Country allow another Country to supply us with electricity, even for a small area? Who made these decisions, and why? And can you imagine Canada stooping so low as to use ELECTRICITY, that so affects the life of innocent people, as a bargaining chip and threat? They will pay a financial price for this so big that it will be read about in History Books for many years to come!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,True,85,General,Canada,,Aggressive,"electricity as bargaining chip, financial price, threat","References Canada using electricity in trade negotiations and threatens a ""financial price"" - indirect reference to trade retaliation, though doesn't explicitly mention tariffs."
2025-03-13_22,"Based on Ontario, Canada, placing a 25% Tariff on “Electricity” coming into the United States, I have instructed my Secretary of Commerce to add an ADDITIONAL 25% Tariff, to 50%, on all STEEL and ALUMINUM COMING INTO THE UNITED STATES FROM CANADA, ONE OF THE HIGHEST TARIFFING NATIONS ANYWHERE IN THE WORLD. This will go into effect TOMORROW MORNING, March 12th. Also, Canada must immediately drop their Anti-American Farmer Tariff of 250% to 390% on various U.S. dairy products, which has long been considered outrageous. I will shortly be declaring a National Emergency on Electricity within the threatened area. This will allow the U.S to quickly do what has to be done to alleviate this abusive threat from Canada. If other egregious, long time Tariffs are not likewise dropped by Canada, I will substantially increase, on April 2nd, the Tariffs on Cars coming into the U.S. which will, essentially, permanently shut down the automobile manufacturing business in Canada. Those cars can easily be made in the USA! Also, Canada pays very little for National Security, relying on the United States for military protection. We are subsidizing Canada to the tune of more than 200 Billion Dollars a year. WHY??? This cannot continue. The only thing that makes sense is for Canada to become our cherished Fifty First State. This would make all Tariffs, and everything else, totally disappear. Canadians’ taxes will be very substantially reduced, they will be more secure, militarily and otherwise, than ever before, there would no longer be a Northern Border problem, and the greatest and most powerful nation in the World will be bigger, better and stronger than ever — And Canada will be a big part of that. The artificial line of separation drawn many years ago will finally disappear, and we will have the safest and most beautiful Nation anywhere in the World — And your brilliant anthem, “O Canada,” will continue to play, but now representing a GREAT and POWERFUL STATE within the greatest Nation that the World has ever seen!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,True,100,General,Canada,"25%, 50%, 250%, 390%",Aggressive,"25% Tariff on Electricity, ADDITIONAL 25% Tariff, 50% on STEEL and ALUMINUM, Anti-American Farmer Tariff, 250% to 390% on dairy products, HIGHEST TARIFFING NATIONS","Explicitly announces additional 25% tariff on Canadian steel and aluminum (raising total to 50%) in retaliation for Ontario's electricity tariff, and demands Canada drop dairy tariffs of 250-390%."
2025-03-13_23,"Based on Ontario, Canada, placing a 25% Tariff on “Electricity” coming into the United States, I have instructed my Secretary of Commerce to add an ADDITIONAL 25% Tariff, to 50%, on all STEEL and ALUMINUM COMING INTO THE UNITED STATES FROM CANADA, ONE OF THE HIGHEST TARIFFING NATIONS ANYWHERE IN THE WORLD. This will go into effect TOMORROW MORNING, March 12th. Also, Canada must immediately drop their Anti-American Farmer Tariff of 250% to 390% on various U.S. dairy products, which has long been considered outrageous. I will shortly be declaring a National Emergency on Electricity within the threatened area. This will allow the U.S to quickly do what has to be done to alleviate this abusive threat from Canada. If other egregious, long time Tariffs are not likewise dropped by Canada, I will substantially increase, on April 2nd, the Tariffs on Cars coming into the U.S. which will, essentially, permanently shut down the automobile manufacturing business in Canada. Those cars can easily be made in the USA! Also, Canada pays very little for National Security, relying on the United States for military protection. We are subsidizing Canada to the tune of more than 200 Billion Dollars a year. WHY??? This cannot continue. The only thing that makes sense is for Canada to become our cherished Fifty First State. This would make all Tariffs, and everything else, totally disappear. Canadians taxes will be very substantially reduced, they will be more secure, militarily and otherwise, than ever before, there would no longer be a Northern Border problem, and the greatest and most powerful nation in the World will be bigger, better and stronger than ever — And Canada will be a big part of that. The artificial line of separation drawn many years ago will finally disappear, and we will have the safest and most beautiful Nation anywhere in the World — And your brilliant anthem, “O Canada,” will continue to play, but now representing a GREAT and POWERFUL STATE within the greatest Nation that the World has ever seen!","March 13, 2025, 12:21 PM",2025-03-13T12:21:00,2025-03-13,@realDonaldTrump,Truth Social,2025-10-18T17:16:02.081845,,0,0,True,100,General,"Canada, Ontario","25%,50%,250%,390%",Aggressive,"25% Tariff on Electricity, ADDITIONAL 25% Tariff to 50%, STEEL and ALUMINUM, HIGHEST TARIFFING NATIONS, Anti-American Farmer Tariff 250% to 390%, dairy products","Explicitly discusses retaliatory tariffs on Canadian steel and aluminum, increasing from 25% to 50%, in response to Ontario's electricity tariff and Canadian dairy tariffs"
